"","int_age","sex","freq","acc_inv"
"5744",17,"F","1","0"
"5745",47,"F","1","0"
"5746",17,"M","2","1+"
"5747",17,"M","1","0"
"5748",18,"F","2","0"
"5749",25,"M","1","0"
"5750",18,"M","1","0"
"5751",19,"F","3","0"
"5752",23,"F","2","0"
"5753",18,"F","1","0"
"5754",17,"F","2","0"
"5755",41,"F","1","0"
"5756",18,"M","1","0"
"5757",18,"M","3","0"
"5758",17,"F","1","1+"
"5759",18,"M","1","0"
"5760",18,"F","3","0"
"5761",18,"F","2","0"
"5762",21,"F","1","0"
"5763",18,"F","1","0"
"5764",18,"F","1","0"
"5765",19,"F","2","0"
"5766",18,"F","1","0"
"5767",18,"F","1","0"
"5768",18,"F","1","0"
"5769",21,"F","1","1+"
"5770",27,"M","3","0"
"5771",22,"F","1","0"
"5772",18,"M","2","0"
"5773",17,"M","1","0"
"5774",18,"F","1","0"
"5775",50,"F","1","0"
"5776",37,"F","1","0"
"5777",18,"F","1","0"
"5778",27,"F","3","0"
"5779",55,"F","2","0"
"5780",63,"M","1","0"
"5781",20,"M","1","0"
"5782",30,"M","3","0"
"5783",18,"F","1","0"
"5784",17,"F","1","0"
"5785",27,"F","2","0"
"5786",21,"F","1","0"
"5787",43,"M","1","0"
"5788",18,"M","2","0"
"5789",18,"F","1","0"
"5790",18,"F","3","0"
"5791",27,"F","3","0"
"5792",23,"M","1","0"
"5793",44,"F","2","0"
"5794",31,"M","1","0"
"5795",18,"F","1","0"
"5796",22,"M","3","0"
"5797",18,"F","2","0"
"5798",17,"F","1","0"
"5799",18,"M","2","0"
"5800",17,"M","1","0"
"5801",38,"F","1","0"
"5802",22,"M","1","0"
"5803",33,"M","3","0"
"5804",18,"F","1","0"
"5805",30,"F","1","0"
"5806",18,"F","1","0"
"5807",26,"M","3","0"
"5808",18,"M","2","0"
"5809",18,"F","2","0"
"5810",18,"F","1","1+"
"5811",38,"F","3","0"
"5812",19,"F","1","0"
"5813",20,"M","2","0"
"5814",49,"F","1","0"
"5815",18,"M","1","0"
"5816",38,"F","1","0"
"5817",24,"F","1","0"
"5818",38,"F","3","0"
"5819",55,"M","3","0"
"5820",23,"M","2","1+"
"5821",25,"F","3","1+"
"5822",21,"M","1","0"
"5823",19,"F","1","0"
"5824",29,"F","3","0"
"5825",18,"F","2","0"
"5826",23,"F","2","0"
"5827",18,"M","1","0"
"5828",23,"F","2","0"
"5829",31,"F","2","0"
"5830",17,"M","2","0"
"5831",23,"M","1","0"
"5832",20,"M","2","0"
"5833",18,"F","1","1+"
"5834",21,"F","3","0"
"5835",21,"F","1","0"
"5836",26,"M","1","0"
"5837",17,"F","1","0"
"5838",18,"M","3","0"
"5839",17,"M","1","0"
"5840",41,"F","1","0"
"5841",17,"M","1","0"
"5842",33,"M","1","0"
"5843",26,"M","1","0"
"5844",18,"F","1","0"
"5845",18,"F","1","0"
"5846",22,"F","1","0"
"5847",21,"M","2","0"
"5848",19,"M","2","0"
"5849",17,"M","1","0"
"5850",19,"M","1","0"
"5851",23,"F","1","0"
"5852",18,"M","1","0"
"5853",38,"M","3","0"
"5854",19,"F","1","0"
"5855",27,"M","2","0"
"5856",20,"M","1","0"
"5857",24,"M","1","0"
"5858",25,"F","1","0"
"5859",61,"F","1","0"
"5860",18,"F","1","0"
"5861",21,"F","1","0"
"5862",18,"M","1","1+"
"5863",25,"M","2","0"
"5864",26,"F","1","0"
"5865",19,"M","3","0"
"5866",54,"F","3","0"
"5867",19,"F","2","0"
"5868",18,"M","2","0"
"5869",18,"M","2","0"
"5870",18,"M","1","0"
"5871",22,"F","1","0"
"5872",18,"F","2","0"
"5873",19,"F","1","0"
"5874",18,"M","2","1+"
"5875",22,"F","2","0"
"5876",18,"F","2","1+"
"5877",18,"M","2","0"
"5878",25,"F","1","0"
"5879",19,"M","1","0"
"5880",18,"M","1","0"
"5881",18,"F","2","0"
"5882",21,"F","1","0"
"5883",18,"F","1","0"
"5884",22,"F","2","0"
"5885",18,"F","1","0"
"5886",18,"M","1","1+"
"5887",18,"F","2","0"
"5888",18,"F","3","0"
"5889",18,"F","3","0"
"5890",26,"F","2","0"
"5891",18,"F","2","0"
"5892",18,"F","3","0"
"5893",20,"F","1","0"
"5894",18,"F","1","0"
"5895",17,"F","1","0"
"5896",18,"F","1","0"
"5897",19,"F","1","0"
"5898",18,"M","3","0"
"5899",18,"F","3","0"
"5900",18,"F","2","0"
"5901",18,"M","2","0"
"5902",23,"F","1","0"
"5903",18,"M","2","0"
"5904",18,"M","2","0"
"5905",18,"F","1","0"
"5906",23,"F","3","0"
"5907",21,"M","2","0"
"5908",25,"F","1","1+"
"5909",18,"M","2","0"
"5910",18,"F","3","0"
"5911",18,"F","1","0"
"5912",20,"F","2","0"
"5913",20,"F","1","0"
"5914",18,"M","2","0"
"5915",20,"M","1","0"
"5916",31,"F","2","0"
"5917",23,"F","2","0"
"5918",17,"F","1","0"
"5919",18,"M","1","0"
"5920",20,"F","2","0"
"5921",19,"F","1","0"
"5922",17,"F","1","0"
"5923",18,"F","3","0"
"5924",40,"F","1","0"
"5925",18,"M","3","0"
"5926",31,"F","2","0"
"5927",18,"F","2","0"
"5928",23,"F","1","0"
"5929",24,"M","1","0"
"5930",17,"M","1","1+"
"5931",18,"F","2","0"
"5932",18,"M","1","1+"
"5933",18,"F","2","0"
"5934",22,"F","3","0"
"5935",41,"F","1","0"
"5936",21,"F","2","0"
"5937",24,"M","1","0"
"5938",36,"F","1","0"
"5939",25,"F","2","0"
"5940",18,"F","1","0"
"5941",52,"F","2","0"
"5942",50,"F","2","0"
"5943",27,"F","1","0"
"5944",23,"F","1","0"
"5945",17,"F","1","0"
"5946",28,"M","2","0"
"5947",19,"M","1","0"
"5948",18,"F","2","0"
"5949",28,"M","1","0"
"5950",19,"F","1","0"
"5951",22,"F","1","1+"
"5952",19,"F","3","0"
"5953",19,"M","2","1+"
"5954",19,"M","1","0"
"5955",18,"M","2","0"
"5956",18,"F","1","0"
"5957",17,"F","2","0"
"5958",18,"F","1","0"
"5959",21,"M","2","0"
"5960",20,"F","3","0"
"5961",20,"M","1","0"
"5962",34,"F","3","0"
"5963",36,"F","1","0"
"5964",18,"F","1","0"
"5965",20,"M","1","0"
"5966",19,"F","3","0"
"5967",18,"F","1","0"
"5968",18,"M","1","0"
"5969",27,"M","2","0"
"5970",19,"F","1","0"
"5971",20,"M","2","0"
"5972",18,"M","1","0"
"5973",18,"M","1","0"
"5974",18,"F","2","0"
"5975",17,"M","2","0"
"5976",24,"F","1","1+"
"5977",18,"M","1","0"
"5978",20,"F","1","0"
"5979",19,"F","2","0"
"5980",46,"M","2","0"
"5981",18,"M","3","0"
"5982",21,"F","1","0"
"5983",18,"M","2","0"
"5984",41,"F","1","0"
"5985",39,"F","1","0"
"5986",18,"F","1","0"
"5987",41,"F","1","0"
"5988",18,"F","1","0"
"5989",18,"M","1","0"
"5990",28,"F","3","0"
"5991",26,"M","2","0"
"5992",39,"M","3","0"
"5993",23,"F","1","0"
"5994",18,"F","3","0"
"5995",19,"F","2","0"
"5996",17,"M","2","0"
"5997",19,"F","2","0"
"5998",42,"M","1","0"
"5999",57,"F","1","0"
"6000",18,"F","1","0"
"6001",18,"M","1","1+"
"6002",18,"F","1","0"
"6003",17,"F","1","0"
"6004",43,"F","3","0"
"6005",29,"F","1","0"
"6006",24,"F","2","0"
"6007",18,"M","1","0"
"6008",17,"M","2","0"
"6009",18,"M","2","0"
"6010",18,"M","3","0"
"6011",29,"F","1","0"
"6012",18,"M","2","0"
"6013",19,"M","1","0"
"6014",35,"F","1","0"
"6015",33,"M","1","0"
"6016",22,"F","3","0"
"6017",18,"M","1","0"
"6018",18,"M","3","0"
"6019",20,"F","1","0"
"6020",17,"M","1","0"
"6021",18,"F","1","0"
"6022",20,"M","1","0"
"6023",18,"F","1","0"
"6024",31,"F","1","0"
"6025",31,"M","1","0"
"6026",19,"M","1","0"
"6027",18,"F","1","0"
"6028",18,"F","1","0"
"6029",23,"F","2","0"
"6030",17,"M","2","0"
"6031",21,"M","1","0"
"6032",17,"F","1","0"
"6033",18,"F","2","0"
"6034",18,"F","1","0"
"6035",33,"F","2","0"
"6036",18,"M","1","1+"
"6037",18,"F","3","0"
"6038",22,"F","2","0"
"6039",18,"F","2","0"
"6040",17,"F","1","0"
"6041",29,"M","3","0"
"6042",56,"F","1","0"
"6043",21,"F","3","0"
"6044",20,"F","3","0"
"6045",18,"F","1","0"
"6046",20,"F","3","0"
"6047",20,"F","2","0"
"6048",19,"M","2","0"
"6049",17,"M","1","0"
"6050",26,"F","1","0"
"6051",27,"M","1","0"
"6052",20,"F","1","0"
"6053",18,"M","3","0"
"6054",20,"M","2","0"
"6055",19,"F","2","0"
"6056",19,"M","3","0"
"6057",27,"F","1","0"
"6058",18,"F","1","0"
"6059",22,"F","1","0"
"6060",18,"F","3","0"
"6061",18,"M","2","0"
"6062",19,"F","2","0"
"6063",18,"M","1","0"
"6064",18,"F","1","0"
"6065",18,"F","1","0"
"6066",30,"F","2","0"
"6067",18,"M","2","0"
"6068",17,"M","1","0"
"6069",17,"M","1","0"
"6070",18,"F","1","0"
"6071",18,"M","2","0"
"6072",29,"M","1","0"
"6073",17,"F","1","0"
"6074",18,"F","1","0"
"6075",18,"F","1","0"
"6076",19,"M","1","1+"
"6077",29,"M","2","0"
"6078",19,"F","2","0"
"6079",37,"F","2","0"
"6080",26,"F","3","0"
"6081",18,"F","1","0"
"6082",17,"M","3","0"
"6083",18,"F","3","0"
"6084",31,"M","1","0"
"6085",18,"F","3","0"
"6086",20,"F","3","0"
"6087",18,"F","1","0"
"6088",58,"F","2","0"
"6089",19,"M","1","0"
"6090",22,"F","1","0"
"6091",18,"M","2","0"
"6092",18,"F","3","0"
"6093",34,"F","3","0"
"6094",18,"F","2","0"
"6095",32,"F","1","0"
"6096",20,"F","1","0"
"6097",29,"M","1","0"
"6098",57,"M","1","0"
"6099",18,"M","2","0"
"6100",20,"F","3","0"
"6101",33,"F","1","0"
"6102",18,"M","1","0"
"6103",42,"F","3","0"
"6104",17,"M","1","0"
"6105",18,"F","3","0"
"6106",18,"M","1","0"
"6107",29,"M","1","0"
"6108",18,"M","3","0"
"6109",19,"M","1","1+"
"6110",42,"F","3","0"
"6111",22,"F","1","0"
"6112",19,"M","1","0"
"6113",18,"M","2","0"
"6114",18,"F","3","0"
"6115",18,"F","2","0"
"6116",18,"F","1","0"
"6117",18,"F","1","0"
"6118",18,"M","1","0"
"6119",17,"F","2","0"
"6120",30,"F","1","0"
"6121",58,"M","3","0"
"6122",40,"F","2","0"
"6123",29,"M","2","0"
"6124",43,"F","1","0"
"6125",54,"M","3","0"
"6126",29,"F","3","0"
"6127",18,"F","1","0"
"6128",18,"M","2","0"
"6129",19,"F","3","0"
"6130",21,"F","3","0"
"6131",18,"F","1","1+"
"6132",22,"F","3","0"
"6133",18,"F","3","0"
"6134",22,"F","1","0"
"6135",18,"M","3","0"
"6136",19,"F","1","0"
"6137",18,"F","1","0"
"6138",18,"F","2","0"
"6139",18,"F","1","0"
"6140",39,"F","3","0"
"6141",22,"F","2","0"
"6142",18,"F","1","0"
"6143",20,"F","1","0"
"6144",18,"M","1","0"
"6145",17,"M","2","0"
"6146",19,"M","3","0"
"6147",18,"F","2","1+"
"6148",17,"M","2","0"
"6149",26,"F","1","0"
"6150",18,"F","1","0"
"6151",18,"M","1","0"
"6152",19,"F","2","0"
"6153",17,"M","1","0"
"6154",18,"M","1","0"
"6155",21,"M","3","0"
"6156",18,"M","3","1+"
"6157",18,"M","3","0"
"6158",18,"F","1","0"
"6159",34,"F","1","0"
"6160",18,"F","2","0"
"6161",28,"F","3","0"
"6162",26,"F","1","0"
"6163",38,"F","2","0"
"6164",26,"F","1","0"
"6165",19,"M","1","0"
"6166",17,"F","1","0"
"6167",18,"F","1","0"
"6168",17,"M","1","0"
"6169",18,"M","1","0"
"6170",38,"F","3","0"
"6171",23,"F","2","0"
"6172",18,"F","2","0"
"6173",37,"F","1","0"
"6174",18,"M","1","0"
"6175",19,"F","1","1+"
"6176",30,"F","2","0"
"6177",18,"M","2","0"
"6178",18,"F","3","0"
"6179",17,"F","1","0"
"6180",18,"M","1","0"
"6181",17,"F","2","0"
"6182",27,"F","1","0"
"6183",26,"F","1","0"
"6184",19,"M","1","0"
"6185",48,"M","2","0"
"6186",20,"F","1","0"
"6187",40,"M","3","0"
"6188",21,"M","2","0"
"6189",33,"M","1","0"
"6190",19,"F","2","0"
"6191",21,"M","1","0"
"6192",18,"F","1","0"
"6193",17,"M","1","0"
"6194",25,"F","2","0"
"6195",22,"F","2","0"
"6196",18,"F","1","1+"
"6197",18,"M","3","0"
"6198",17,"F","1","0"
"6199",21,"M","2","0"
"6200",53,"F","1","0"
"6201",17,"M","1","1+"
"6202",51,"F","1","0"
"6203",52,"F","1","1+"
"6204",18,"F","1","1+"
"6205",18,"M","1","0"
"6206",17,"F","3","0"
"6207",18,"M","1","0"
"6208",19,"F","1","1+"
"6209",18,"M","1","0"
"6210",20,"F","1","0"
"6211",18,"F","1","0"
"6212",18,"F","2","1+"
"6213",50,"F","2","0"
"6214",27,"F","1","0"
"6215",18,"F","3","0"
"6216",19,"F","3","0"
"6217",38,"F","3","1+"
"6218",17,"M","1","0"
"6219",32,"F","3","0"
"6220",22,"M","2","0"
"6221",18,"F","1","0"
"6222",27,"F","3","0"
"6223",19,"M","1","1+"
"6224",19,"F","1","1+"
"6225",17,"F","1","0"
"6226",18,"F","3","0"
"6227",49,"F","3","0"
"6228",18,"F","1","0"
"6229",17,"M","1","0"
"6230",18,"F","3","0"
"6231",18,"M","1","0"
"6232",17,"F","1","0"
"6233",18,"F","3","0"
"6234",19,"M","1","0"
"6235",18,"M","2","0"
"6236",20,"F","1","0"
"6237",17,"M","1","1+"
"6238",22,"F","1","0"
"6239",17,"F","1","0"
"6240",20,"F","1","0"
"6241",17,"F","1","0"
"6242",20,"M","1","0"
"6243",21,"F","1","0"
"6244",18,"F","2","0"
"6245",17,"M","3","0"
"6246",18,"F","3","0"
"6247",17,"M","2","0"
"6248",18,"F","3","0"
"6249",18,"M","1","1+"
"6250",33,"F","2","0"
"6251",18,"F","2","0"
"6252",21,"M","1","0"
"6253",18,"M","3","0"
"6254",22,"F","1","0"
"6255",23,"F","1","0"
"6256",17,"M","1","0"
"6257",38,"F","1","0"
"6258",18,"M","1","0"
"6259",19,"M","1","0"
"6260",32,"F","3","0"
"6261",17,"M","1","0"
"6262",18,"F","1","0"
"6263",18,"F","2","0"
"6264",18,"M","2","0"
"6265",21,"F","2","1+"
"6266",18,"F","2","0"
"6267",19,"M","1","1+"
"6268",18,"M","2","0"
"6269",18,"F","1","0"
"6270",23,"F","3","0"
"6271",19,"M","3","0"
"6272",19,"M","1","0"
"6273",32,"M","3","0"
"6274",40,"F","1","0"
"6275",20,"F","1","0"
"6276",18,"F","1","0"
"6277",17,"M","1","0"
"6278",23,"F","1","0"
"6279",18,"F","1","0"
"6280",18,"M","1","0"
"6281",18,"F","1","0"
"6282",19,"M","1","0"
"6283",19,"F","1","0"
"6284",35,"F","1","0"
"6285",27,"M","1","0"
"6286",18,"F","1","0"
"6287",18,"F","1","0"
"6288",46,"F","1","0"
"6289",18,"F","2","0"
"6290",17,"F","1","0"
"6291",18,"F","1","0"
"6292",20,"M","1","0"
"6293",24,"M","3","0"
"6294",17,"F","1","1+"
"6295",20,"M","2","0"
"6296",18,"F","2","0"
"6297",17,"M","2","0"
"6298",32,"F","1","0"
"6299",33,"F","3","0"
"6300",56,"F","3","0"
"6301",19,"M","2","0"
"6302",24,"F","3","0"
"6303",18,"M","1","0"
"6304",18,"F","1","0"
"6305",20,"F","1","0"
"6306",17,"M","2","0"
"6307",17,"M","1","0"
"6308",31,"M","2","0"
"6309",18,"M","1","0"
"6310",35,"F","1","0"
"6311",18,"M","1","0"
"6312",18,"F","1","0"
"6313",18,"M","2","0"
"6314",18,"F","2","0"
"6315",17,"M","1","0"
"6316",18,"F","3","0"
"6317",18,"F","1","0"
"6318",18,"M","1","0"
"6319",45,"F","2","0"
"6320",18,"F","2","0"
"6321",50,"M","1","0"
"6322",18,"F","1","0"
"6323",33,"F","3","0"
"6324",18,"M","1","0"
"6325",23,"F","1","0"
"6326",20,"M","1","0"
"6327",18,"F","1","0"
"6328",17,"M","2","0"
"6329",20,"M","3","0"
"6330",19,"F","2","0"
"6331",19,"F","1","0"
"6332",18,"M","1","0"
"6333",27,"F","2","0"
"6334",35,"M","3","0"
"6335",37,"M","1","0"
"6336",18,"F","2","0"
"6337",38,"F","3","0"
"6338",36,"F","1","0"
"6339",43,"F","2","0"
"6340",17,"M","1","1+"
"6341",33,"M","1","0"
"6342",30,"F","1","0"
"6343",18,"F","1","0"
"6344",18,"M","1","0"
"6345",18,"M","2","0"
"6346",36,"F","3","0"
"6347",40,"F","2","0"
"6348",18,"F","1","0"
"6349",18,"F","2","0"
"6350",29,"F","2","0"
"6351",36,"M","1","0"
"6352",18,"F","2","0"
"6353",18,"F","2","0"
"6354",40,"F","3","0"
"6355",21,"F","1","0"
"6356",32,"F","2","0"
"6357",18,"F","2","0"
"6358",18,"M","1","0"
"6359",18,"F","1","0"
"6360",18,"F","3","0"
"6361",23,"F","3","0"
"6362",18,"F","3","0"
"6363",18,"F","1","0"
"6364",19,"F","1","0"
"6365",29,"F","2","0"
"6366",18,"M","3","0"
"6367",18,"M","3","0"
"6368",17,"F","1","0"
"6369",47,"F","2","0"
"6370",19,"F","1","0"
"6371",18,"M","2","0"
"6372",25,"F","2","0"
"6373",21,"F","1","0"
"6374",18,"M","3","0"
"6375",26,"F","1","0"
"6376",43,"M","2","0"
"6377",18,"M","3","0"
"6378",20,"F","2","0"
"6379",18,"M","1","0"
"6380",17,"M","1","0"
"6381",38,"F","1","0"
"6382",31,"M","2","0"
"6383",26,"M","2","1+"
"6384",18,"F","1","0"
"6385",18,"M","1","0"
"6386",18,"F","1","0"
"6387",18,"M","1","0"
"6388",19,"F","2","0"
"6389",22,"M","3","0"
"6390",24,"F","1","0"
"6391",19,"M","1","0"
"6392",18,"F","2","0"
"6393",19,"F","1","0"
"6394",18,"M","1","0"
"6395",17,"M","3","0"
"6396",34,"M","1","0"
"6397",17,"M","2","0"
"6398",30,"M","3","0"
"6399",26,"F","2","0"
"6400",34,"F","1","0"
"6401",40,"F","2","0"
"6402",25,"F","1","0"
"6403",31,"F","1","0"
"6404",18,"M","1","0"
"6405",18,"F","2","0"
"6406",17,"F","1","0"
"6407",18,"F","1","0"
"6408",31,"F","1","0"
"6409",19,"F","3","0"
"6410",18,"M","2","0"
"6411",17,"M","1","1+"
"6412",20,"F","1","0"
"6413",27,"F","1","0"
"6414",19,"F","3","0"
"6415",55,"F","1","0"
"6416",22,"F","1","0"
"6417",18,"F","2","0"
"6418",18,"F","3","0"
"6419",22,"M","2","0"
"6420",17,"F","1","0"
"6421",28,"F","2","0"
"6422",18,"M","2","1+"
"6423",18,"F","1","0"
"6424",17,"F","1","0"
"6425",18,"F","1","0"
"6426",17,"F","1","0"
"6427",18,"F","1","1+"
"6428",20,"M","2","0"
"6429",17,"F","1","0"
"6430",18,"M","1","0"
"6431",18,"F","1","0"
"6432",25,"F","2","0"
"6433",19,"M","2","0"
"6434",19,"F","2","1+"
"6435",23,"M","1","0"
"6436",18,"F","3","0"
"6437",17,"M","1","0"
"6438",18,"M","2","0"
"6439",28,"F","1","0"
"6440",33,"F","1","0"
"6441",18,"F","1","0"
"6442",18,"F","1","0"
"6443",18,"F","1","0"
"6444",19,"M","1","0"
"6445",17,"F","1","0"
"6446",20,"M","2","0"
"6447",19,"F","1","1+"
"6448",18,"F","2","1+"
"6449",40,"F","3","0"
"6450",18,"F","2","0"
"6451",18,"F","3","0"
"6452",19,"F","1","0"
"6453",33,"F","3","0"
"6454",18,"F","1","0"
"6455",23,"F","1","0"
"6456",18,"F","3","0"
"6457",18,"F","1","0"
"6458",22,"M","1","0"
"6459",34,"F","2","0"
"6460",19,"F","3","0"
"6461",24,"M","2","0"
"6462",19,"F","1","0"
"6463",17,"F","2","0"
"6464",22,"F","1","0"
"6465",18,"M","3","0"
"6466",29,"F","3","0"
"6467",18,"F","3","0"
"6468",18,"F","1","0"
"6469",21,"F","1","0"
"6470",18,"M","1","0"
"6471",20,"F","1","0"
"6472",17,"M","1","0"
"6473",18,"M","1","0"
"6474",18,"M","1","0"
"6475",17,"M","1","0"
"6476",18,"F","1","0"
"6477",17,"M","2","0"
"6478",17,"F","1","0"
"6479",18,"M","1","0"
"6480",18,"F","3","0"
"6481",18,"M","1","0"
"6482",18,"F","1","0"
"6483",18,"F","2","0"
"6484",36,"F","2","0"
"6485",26,"M","1","0"
"6486",23,"F","2","0"
"6487",30,"F","3","0"
"6488",46,"M","1","0"
"6489",40,"F","2","0"
"6490",17,"M","1","0"
"6491",49,"M","1","0"
"6492",41,"F","3","0"
"6493",19,"F","1","0"
"6494",18,"F","1","0"
"6495",39,"F","1","1+"
"6496",18,"F","3","0"
"6497",17,"M","1","0"
"6498",22,"F","1","1+"
"6499",43,"F","2","0"
"6500",18,"F","1","0"
"6501",18,"F","2","1+"
"6502",19,"F","3","0"
"6503",18,"F","1","0"
"6504",18,"F","1","1+"
"6505",17,"M","1","0"
"6506",18,"F","2","0"
"6507",23,"M","1","0"
"6508",24,"M","2","0"
"6509",19,"F","3","0"
"6510",31,"F","1","0"
"6511",40,"F","1","0"
"6512",25,"F","3","0"
"6513",20,"M","2","0"
"6514",29,"F","1","0"
"6515",18,"F","1","0"
"6516",19,"M","1","0"
"6517",18,"F","2","0"
"6518",22,"F","1","0"
"6519",18,"F","1","0"
"6520",18,"F","2","0"
"6521",17,"F","2","1+"
"6522",21,"F","1","0"
"6523",32,"F","1","0"
"6524",18,"F","1","0"
"6525",17,"F","1","0"
"6526",31,"M","1","0"
"6527",18,"F","3","0"
"6528",28,"F","1","0"
"6529",25,"F","1","0"
"6530",24,"M","2","0"
"6531",18,"M","2","0"
"6532",18,"F","1","0"
"6533",17,"M","1","0"
"6534",20,"F","2","0"
"6535",30,"F","1","0"
"6536",18,"M","1","0"
"6537",21,"M","2","0"
"6538",17,"M","1","0"
"6539",18,"M","1","0"
"6540",18,"M","2","0"
"6541",20,"M","2","0"
"6542",18,"M","1","0"
"6543",18,"F","1","0"
"6544",19,"F","2","1+"
"6545",17,"M","1","0"
"6546",18,"F","3","0"
"6547",18,"F","1","0"
"6548",24,"F","2","0"
"6549",32,"F","3","0"
"6550",18,"F","1","0"
"6551",28,"M","1","0"
"6552",17,"F","1","0"
"6553",58,"M","1","0"
"6554",21,"M","2","1+"
"6555",18,"M","1","0"
"6556",18,"F","3","0"
"6557",17,"F","1","0"
"6558",38,"M","1","0"
"6559",18,"M","2","0"
"6560",23,"F","2","0"
"6561",28,"F","1","0"
"6562",20,"M","1","0"
"6563",17,"F","3","0"
"6564",33,"M","1","0"
"6565",27,"F","1","0"
"6566",36,"M","1","0"
"6567",24,"F","3","0"
"6568",18,"F","1","0"
"6569",18,"F","3","0"
"6570",23,"F","2","0"
"6571",21,"F","3","0"
"6572",18,"M","1","1+"
"6573",18,"F","2","0"
"6574",18,"M","1","0"
"6575",22,"F","1","0"
"6576",18,"F","1","0"
"6577",17,"F","1","0"
"6578",36,"M","2","0"
"6579",22,"F","2","0"
"6580",26,"F","1","0"
"6581",20,"F","3","0"
"6582",30,"F","2","0"
"6583",18,"M","1","0"
"6584",19,"F","1","0"
"6585",18,"F","2","0"
"6586",17,"M","1","0"
"6587",19,"F","1","1+"
"6588",18,"F","1","1+"
"6589",24,"F","3","0"
"6590",24,"M","1","0"
"6591",25,"F","1","0"
"6592",17,"M","2","0"
"6593",21,"F","2","0"
"6594",24,"F","2","0"
"6595",18,"F","2","0"
"6596",18,"M","1","0"
"6597",17,"F","1","0"
"6598",18,"M","1","0"
"6599",18,"M","1","0"
"6600",18,"M","1","0"
"6601",22,"F","1","0"
"6602",18,"F","1","0"
"6603",25,"F","2","0"
"6604",18,"M","1","0"
"6605",18,"F","3","0"
"6606",17,"M","2","0"
"6607",19,"F","2","0"
"6608",18,"M","3","0"
"6609",18,"M","2","0"
"6610",17,"M","1","0"
"6611",19,"M","2","0"
"6612",18,"F","2","0"
"6613",27,"F","2","0"
"6614",17,"F","3","0"
"6615",21,"F","3","0"
"6616",19,"M","1","0"
"6617",23,"F","1","0"
"6618",18,"M","2","0"
"6619",21,"F","1","0"
"6620",22,"M","1","0"
"6621",17,"F","1","1+"
"6622",22,"F","1","0"
"6623",36,"F","1","0"
"6624",19,"F","1","0"
"6625",17,"M","2","1+"
"6626",25,"F","3","0"
"6627",18,"F","1","0"
"6628",25,"M","1","0"
"6629",26,"M","2","0"
"6630",21,"M","2","0"
"6631",21,"M","2","1+"
"6632",27,"M","3","0"
"6633",23,"M","2","0"
"6634",30,"F","1","0"
"6635",25,"F","1","0"
"6636",23,"M","2","0"
"6637",44,"M","1","0"
"6638",31,"M","1","0"
"6639",18,"F","3","0"
"6640",18,"M","1","0"
"6641",50,"F","2","0"
"6642",17,"F","1","0"
"6643",18,"F","1","0"
"6644",32,"M","1","0"
"6645",21,"F","1","0"
"6646",18,"F","1","0"
"6647",18,"M","1","0"
"6648",16,"M","1","0"
"6649",18,"F","1","0"
"6650",19,"F","3","0"
"6651",18,"M","2","0"
"6652",17,"M","3","0"
"6653",18,"M","3","0"
"6654",18,"F","1","0"
"6655",27,"M","2","0"
"6656",23,"F","1","0"
"6657",30,"F","1","0"
"6658",17,"F","3","0"
"6659",18,"M","1","0"
"6660",18,"M","3","0"
"6661",18,"M","2","0"
"6662",19,"F","1","0"
"6663",18,"F","2","0"
"6664",20,"F","3","0"
"6665",20,"M","1","0"
"6666",18,"F","3","0"
"6667",17,"M","1","0"
"6668",33,"F","2","0"
"6669",21,"F","2","0"
"6670",18,"F","1","0"
"6671",18,"F","1","0"
"6672",18,"F","1","0"
"6673",20,"M","1","0"
"6674",27,"F","3","0"
"6675",35,"F","3","0"
"6676",41,"F","1","0"
"6677",21,"F","3","0"
"6678",26,"F","1","0"
"6679",20,"M","2","0"
"6680",18,"F","2","0"
"6681",25,"F","3","0"
"6682",24,"M","1","1+"
"6683",27,"F","2","0"
"6684",19,"F","2","0"
"6685",17,"F","1","0"
"6686",29,"M","2","0"
"6687",19,"F","1","0"
"6688",18,"F","1","0"
"6689",17,"M","2","0"
"6690",19,"F","1","0"
"6691",18,"F","3","0"
"6692",24,"F","2","0"
"6693",18,"M","1","0"
"6694",17,"M","1","1+"
"6695",19,"F","1","0"
"6696",18,"M","1","0"
"6697",30,"F","3","0"
"6698",18,"F","1","0"
"6699",19,"F","3","0"
"6700",18,"F","1","0"
"6701",17,"F","1","0"
"6702",23,"M","1","0"
"6703",20,"F","1","0"
"6704",35,"F","1","0"
"6705",30,"F","1","0"
"6706",20,"F","2","0"
"6707",21,"F","1","0"
"6708",18,"M","1","0"
"6709",18,"M","3","0"
"6710",18,"M","1","0"
"6711",18,"F","1","0"
"6712",22,"F","1","0"
"6713",37,"F","2","0"
"6714",18,"M","1","0"
"6715",18,"F","3","1+"
"6716",17,"M","1","0"
"6717",18,"F","1","0"
"6718",17,"M","1","0"
"6719",18,"F","1","0"
"6720",18,"F","2","0"
"6721",17,"F","1","0"
"6722",25,"M","3","0"
"6723",18,"F","1","0"
"6724",18,"F","1","0"
"6725",64,"F","1","0"
"6726",21,"F","1","0"
"6727",21,"F","3","0"
"6728",21,"F","3","0"
"6729",18,"F","2","0"
"6730",31,"F","2","0"
"6731",21,"F","1","0"
"6732",20,"M","1","1+"
"6733",28,"F","1","0"
"6734",22,"M","3","0"
"6735",18,"M","3","0"
"6736",23,"M","1","0"
"6737",19,"F","1","0"
