"","age_group","sex","freq","acc_inv","hp"
"8775","(18,21]","F","1","0","1"
"8776","(18,21]","F","2","0","1"
"8777","(21,80]","F","1","0","1"
"8778","(16,18]","M","2","0","1"
"8779","(21,80]","F","3","0","1"
"8780","(21,80]","M","3","1+","1"
"8781","(21,80]","M","3","0","1"
"8782","(21,80]","F","1","0","1"
"8783","(16,18]","F","2","0","1"
"8784","(16,18]","F","1","0","1"
"8785","(16,18]","M","2","0","1"
"8786","(21,80]","F","1","0","1"
"8787","(18,21]","F","1","0","1"
"8788","(18,21]","M","1","0","1"
"8789","(16,18]","F","1","0","1"
"8790","(21,80]","M","1","1+","1"
"8791","(16,18]","F","1","0","1"
"8792","(21,80]","F","1","0","1"
"8793","(16,18]","M","3","0","1"
"8794","(21,80]","F","2","0","1"
"8795","(16,18]","M","1","0","1"
"8796","(16,18]","F","2","0","1"
"8797","(18,21]","F","3","0","1"
"8798","(16,18]","F","1","0","1"
"8799","(16,18]","F","3","0","1"
"8800","(21,80]","M","3","0","1"
"8801","(16,18]","M","1","0","1"
"8802","(21,80]","M","3","0","1"
"8803","(16,18]","F","1","0","1"
"8804","(18,21]","F","1","0",NA
"8805","(18,21]","F","1","1+","1"
"8806","(21,80]","F","1","0","1"
"8807","(21,80]","M","2","0","1"
"8808","(21,80]","F","2","0","1"
"8809","(21,80]","F","1","1+","1"
"8810","(16,18]","M","3","0","1"
"8811","(16,18]","F","2","0","1"
"8812","(21,80]","F","2","0","1"
"8813","(16,18]","F","1","0","1"
"8814","(16,18]","F","1","0","1"
"8815","(21,80]","F","1","0","1"
"8816","(21,80]","F","1","0","1"
"8817","(18,21]","F","3","0","1"
"8818","(21,80]","F","2","0","1"
"8819","(21,80]","M","3","0","1"
"8820","(21,80]","F","3","0","1"
"8821","(21,80]","M","2","0","1"
"8822","(16,18]","M","1","1+","1"
"8823","(21,80]","M","1","0","1"
"8824","(18,21]","F","1","0","1"
"8825","(16,18]","M","1","0","1"
"8826","(18,21]","F","1","1+","1"
"8827","(21,80]","M","1","0","1"
"8828","(16,18]","M","2","0","1"
"8829","(16,18]","F","1","0","1"
"8830","(18,21]","F","3","0","1"
"8831","(16,18]","F","1","0","1"
"8832","(21,80]","F","1","0","1"
"8833","(18,21]","F","1","0","1"
"8834","(18,21]","F","2","0","1"
"8835","(16,18]","M","2","0","1"
"8836","(21,80]","M","1","0","1"
"8837","(16,18]","F","1","0","1"
"8838","(21,80]","F","2","0","1"
"8839","(21,80]","F","1","0","1"
"8840","(21,80]","F","1","0","1"
"8841","(16,18]","M","1","0","1"
"8842","(18,21]","F","3","0","1"
"8843","(21,80]","F","1","0","1"
"8844","(18,21]","F","2","0","1"
"8845","(16,18]","M","1","0","1"
"8846","(21,80]","F","1","0","1"
"8847","(16,18]","M","1","0","1"
"8848","(18,21]","F","3","0","1"
"8849","(21,80]","F","1","0","1"
"8850","(18,21]","F","1","0","1"
"8851","(16,18]","M","3","0","1"
"8852","(18,21]","F","1","0","1"
"8853","(21,80]","F","2","0","1"
"8854","(21,80]","F","2","0","1"
"8855","(18,21]","M","2","0","1"
"8856","(16,18]","F","1","0","1"
"8857","(21,80]","F","2","0","1"
"8858","(21,80]","M","1","0","1"
"8859","(21,80]","F","2","0","1"
"8860","(18,21]","F","2","1+","1"
"8861","(16,18]","M","1","0","1"
"8862","(21,80]","F","1","0","1"
"8863","(16,18]","M","1","0","1"
"8864","(21,80]","F","3","0","1"
"8865","(18,21]","M","3","0","1"
"8866","(21,80]","F","2","0","1"
"8867","(21,80]","F","1","0","1"
"8868","(16,18]","M","2","0","1"
"8869","(18,21]","F","2","0","1"
"8870","(16,18]","M","2","0","1"
"8871","(21,80]","F","1","0","1"
"8872","(16,18]","M","2","0","1"
"8873","(18,21]","F","1","0","1"
"8874","(18,21]","M","2","0","1"
"8875","(18,21]","M","2","0","1"
"8876","(16,18]","F","1","0","1"
"8877","(21,80]","F","3","0","1"
"8878","(18,21]","F","1","1+","1"
"8879","(18,21]","F","2","0","1"
"8880","(16,18]","M","1","0","1"
"8881","(16,18]","M","1","1+","1"
"8882","(16,18]","F","2","0","1"
"8883","(21,80]","M","1","0","1"
"8884","(21,80]","F","1","0","1"
"8885","(16,18]","M","1","0","1"
"8886","(21,80]","F","1","0","1"
"8887","(16,18]","F","2","0","1"
"8888","(18,21]","F","3","0","1"
"8889","(21,80]","M","2","0","1"
"8890","(16,18]","M","3","0","1"
"8891","(18,21]","F","2","0","1"
"8892","(18,21]","M","2","0","1"
"8893","(21,80]","F","3","0","1"
"8894","(16,18]","F","3","0","1"
"8895","(21,80]","F","1","0","1"
"8896","(18,21]","M","1","0","1"
"8897","(18,21]","M","1","0","1"
"8898","(16,18]","M","1","0","1"
"8899","(16,18]","M","3","0","1"
"8900","(21,80]","F","2","0","1"
"8901","(18,21]","F","1","0","1"
"8902","(21,80]","F","1","0","1"
"8903","(16,18]","M","3","0","1"
"8904","(16,18]","M","1","0","1"
"8905","(21,80]","F","3","1+","1"
"8906","(16,18]","F","1","0","1"
"8907","(21,80]","F","1","0","1"
"8908","(16,18]","M","2","0","1"
"8909","(18,21]","M","1","0","1"
"8910","(21,80]","F","3","0","1"
"8911","(16,18]","F","1","0","1"
"8912","(21,80]","F","2","0","1"
"8913","(21,80]","M","1","1+","1"
"8914","(18,21]","M","3","0","1"
"8915","(21,80]","M","3","0","1"
"8916","(18,21]","F","3","0","1"
"8917","(21,80]","F","3","0","1"
"8918","(21,80]","F","1","0","1"
"8919","(21,80]","M","1","0","1"
"8920","(16,18]","M","2","0","1"
"8921","(21,80]","F","1","0","1"
"8922","(21,80]","M","3","0","1"
"8923","(16,18]","M","1","0","1"
"8924","(21,80]","M","1","0","1"
"8925","(16,18]","M","2","0","1"
"8926","(18,21]","F","2","0","1"
"8927","(18,21]","F","1","0","1"
"8928","(21,80]","M","3","0","1"
"8929","(16,18]","F","3","0","1"
"8930","(18,21]","F","1","1+","1"
"8931","(16,18]","M","2","0","1"
"8932","(16,18]","F","1","0","1"
"8933","(18,21]","F","2","0","1"
"8934","(16,18]","F","1","0","1"
"8935","(18,21]","F","1","0","1"
"8936","(18,21]","F","1","0","1"
"8937","(16,18]","M","2","0","1"
"8938","(21,80]","F","1","0","1"
"8939","(21,80]","M","1","0","1"
"8940","(18,21]","F","2","0","1"
"8941","(18,21]","F","1","0","1"
"8942","(18,21]","M","1","0","1"
"8943","(16,18]","F","1","0","1"
"8944","(21,80]","F","1","0","1"
"8945","(21,80]","F","3","0","1"
"8946","(18,21]","F","1","1+","1"
"8947","(16,18]","F","3","0","1"
"8948","(21,80]","F","2","0","1"
"8949","(18,21]","M","1","0","1"
"8950","(16,18]","F","2","0","1"
"8951","(16,18]","F","1","0","1"
"8952","(16,18]","F","3","0","1"
"8953","(21,80]","F","2","0","1"
"8954","(21,80]","M","1","0","1"
"8955","(16,18]","M","1","0","1"
"8956","(21,80]","F","1","0","1"
"8957","(21,80]","F","1","0","1"
"8958","(18,21]","F","1","0","1"
"8959","(18,21]","F","1","0","1"
"8960","(21,80]","M","1","0","1"
"8961","(21,80]","M","1","0","1"
"8962","(18,21]","M","2","0","1"
"8963","(21,80]","F","1","0","1"
"8964","(16,18]","M","2","0","1"
"8965","(21,80]","F","1","0","1"
"8966","(16,18]","M","1","0","1"
"8967","(21,80]","M","2","0","1"
"8968","(16,18]","F","1","0","1"
"8969","(21,80]","F","1","0","1"
"8970","(18,21]","M","2","0","1"
"8971","(21,80]","F","3","0","1"
"8972","(16,18]","F","1","0","1"
"8973","(21,80]","F","1","0","1"
"8974","(18,21]","F","2","0","1"
"8975","(18,21]","F","2","0","1"
"8976","(16,18]","F","1","0","1"
"8977","(21,80]","F","1","0","1"
"8978","(21,80]","F","2","0","1"
"8979","(16,18]","F","1","0","1"
"8980","(16,18]","F","2","0","1"
"8981","(16,18]","M","1","0","1"
"8982","(16,18]","M","1","0","1"
"8983","(16,18]","M","1","0","1"
"8984","(16,18]","F","2","0","1"
"8985","(18,21]","F","1","0","1"
"8986","(18,21]","F","2","0","1"
"8987","(16,18]","M","1","1+","1"
"8988","(21,80]","F","3","0","1"
"8989","(21,80]","F","2","1+","1"
"8990","(21,80]","F","1","0","1"
"8991","(16,18]","M","2","0","1"
"8992","(18,21]","F","2","0","1"
"8993","(21,80]","F","3","0","1"
"8994","(21,80]","M","1","0","1"
"8995","(16,18]","F","1","0","1"
"8996","(21,80]","F","1","1+","1"
"8997","(21,80]","F","3","0","1"
"8998","(18,21]","F","1","0","1"
"8999","(16,18]","F","2","0","1"
"9000","(16,18]","F","2","1+","1"
"9001","(21,80]","M","1","0","1"
"9002","(18,21]","F","2","0","1"
"9003","(16,18]","F","1","0","1"
"9004","(18,21]","M","1","1+","1"
"9005","(21,80]","F","3","0","1"
"9006","(21,80]","F","2","0","1"
"9007","(18,21]","M","3","0","1"
"9008","(16,18]","F","2","0","1"
"9009","(16,18]","F","3","0","1"
"9010","(18,21]","M","1","0","1"
"9011","(18,21]","M","1","0","1"
"9012","(16,18]","M","1","1+","1"
"9013","(21,80]","F","2","0","1"
"9014","(18,21]","F","2","0","1"
"9015","(21,80]","F","1","0","1"
"9016","(18,21]","F","3","0","1"
"9017","(18,21]","M","3","0","1"
"9018","(18,21]","F","1","0","1"
"9019","(18,21]","M","3","0","1"
"9020","(21,80]","M","2","0","1"
"9021","(16,18]","F","3","0","1"
"9022","(16,18]","F","2","0","1"
"9023","(18,21]","F","2","0","1"
"9024","(16,18]","M","3","0","1"
"9025","(21,80]","F","2","1+","1"
"9026","(16,18]","M","3","0","1"
"9027","(16,18]","M","1","1+","0"
"9028","(16,18]","F","3","1+","1"
"9029","(16,18]","F","2","0","1"
"9030","(21,80]","M","1","0","1"
"9031","(18,21]","F","3","0","1"
"9032","(21,80]","F","3","0","1"
"9033","(18,21]","M","3","0","1"
"9034","(18,21]","M","1","0","1"
"9035","(16,18]","M","1","0","1"
"9036","(21,80]","F","2","0","1"
"9037","(21,80]","F","3","0","1"
"9038","(21,80]","F","1","0","1"
"9039","(16,18]","M","1","0","1"
"9040","(18,21]","M","1","0","1"
"9041","(21,80]","M","2","0","1"
"9042","(21,80]","F","2","0","1"
"9043","(16,18]","F","3","0","1"
"9044","(21,80]","M","3","0","1"
"9045","(18,21]","M","3","0","1"
"9046","(16,18]","F","3","0","1"
"9047","(16,18]","F","1","0","1"
"9048","(21,80]","F","1","0","1"
"9049","(18,21]","F","2","0","1"
"9050","(21,80]","F","1","0","1"
"9051","(21,80]","F","1","0","1"
"9052","(21,80]","F","2","0","1"
"9053","(16,18]","M","3","0","1"
"9054","(16,18]","F","1","0","1"
"9055","(18,21]","F","3","0","1"
"9056","(21,80]","M","1","0","1"
"9057","(16,18]","F","1","0","1"
"9058","(21,80]","F","3","0","1"
"9059","(18,21]","F","2","0","1"
"9060","(18,21]","F","2","0","1"
"9061","(18,21]","F","2","1+","1"
"9062","(16,18]","M","1","0","1"
"9063","(16,18]","M","2","0","1"
"9064","(18,21]","M","1","1+","1"
"9065","(18,21]","M","1","0","1"
"9066","(18,21]","F","2","0","1"
"9067","(16,18]","M","2","0","1"
"9068","(16,18]","F","1","0","1"
"9069","(21,80]","F","1","0","1"
"9070","(16,18]","M","2","0","1"
"9071","(16,18]","F","2","0","1"
"9072","(21,80]","M","1","0","1"
"9073","(18,21]","F","3","0","1"
"9074","(18,21]","M","3","0","1"
"9075","(21,80]","F","3","0","1"
"9076","(16,18]","F","1","0","1"
"9077","(16,18]","F","1","0","1"
"9078","(18,21]","F","2","0","1"
"9079","(16,18]","F","1","0","1"
"9080","(21,80]","F","2","0","1"
"9081","(16,18]","M","1","0","1"
"9082","(16,18]","F","3","0","1"
"9083","(16,18]","M","1","0","1"
"9084","(21,80]","F","1","0","1"
"9085","(21,80]","M","1","0","1"
"9086","(21,80]","F","1","0","1"
"9087","(16,18]","M","1","0","1"
"9088","(16,18]","M","1","0","1"
"9089","(16,18]","F","1","0","1"
"9090","(16,18]","F","1","0","1"
"9091","(18,21]","M","1","0","1"
"9092","(18,21]","F","1","0","1"
"9093","(16,18]","F","1","1+","1"
"9094","(16,18]","M","3","1+","1"
"9095","(21,80]","M","2","0","1"
"9096","(21,80]","F","3","0","1"
"9097","(18,21]","F","3","0","1"
"9098","(21,80]","F","1","0","1"
"9099","(16,18]","M","1","0","1"
"9100","(16,18]","F","1","0","1"
"9101","(21,80]","M","1","0","1"
"9102","(16,18]","F","1","0","1"
"9103","(21,80]","F","3","0","1"
"9104","(21,80]","F","1","1+","1"
"9105","(21,80]","F","2","0","1"
"9106","(16,18]","M","2","0","1"
"9107","(21,80]","F","2","0","1"
"9108","(21,80]","F","2","0","1"
"9109","(18,21]","F","2","0","1"
"9110","(18,21]","M","1","0","1"
"9111","(16,18]","F","3","0","1"
"9112","(21,80]","F","2","0","1"
"9113","(21,80]","F","1","0","1"
"9114","(18,21]","F","3","0","1"
"9115","(21,80]","F","1","0","1"
"9116","(21,80]","M","1","0","1"
"9117","(18,21]","F","2","0","1"
"9118","(18,21]","F","3","0","1"
"9119","(18,21]","F","1","0","1"
"9120","(18,21]","F","3","0","1"
"9121","(16,18]","M","1","0","1"
"9122","(16,18]","M","1","0","1"
"9123","(18,21]","F","1","0","1"
"9124","(18,21]","F","2","0","1"
"9125","(18,21]","F","2","0","1"
"9126","(18,21]","F","2","0","1"
"9127","(18,21]","F","1","0","1"
"9128","(21,80]","F","1","0","1"
"9129","(21,80]","M","1","0","1"
"9130","(16,18]","F","3","0","1"
"9131","(21,80]","F","3","0","1"
"9132","(16,18]","M","1","0","1"
"9133","(21,80]","F","2","0","1"
"9134","(18,21]","F","2","1+","1"
"9135","(21,80]","F","1","0","1"
"9136","(18,21]","M","3","0","1"
"9137","(16,18]","M","1","0","1"
"9138","(21,80]","M","1","0","1"
"9139","(16,18]","F","3","0","1"
"9140","(16,18]","M","1","0","1"
"9141","(16,18]","F","3","0","1"
"9142","(21,80]","F","1","0","1"
"9143","(16,18]","M","1","0","1"
"9144","(21,80]","M","3","0","1"
"9145","(18,21]","F","3","0","1"
"9146","(18,21]","M","3","0","1"
"9147","(16,18]","M","2","0","1"
"9148","(21,80]","F","1","0","1"
"9149","(16,18]","M","1","0","1"
"9150","(18,21]","F","3","0","1"
"9151","(18,21]","F","1","0","1"
"9152","(21,80]","M","2","0","1"
"9153","(21,80]","F","1","0","1"
"9154","(16,18]","F","1","0","1"
"9155","(21,80]","M","1","0","1"
"9156","(21,80]","F","1","0","1"
"9157","(16,18]","F","1","0","1"
"9158","(16,18]","M","1","0","1"
"9159","(16,18]","F","1","0","1"
"9160","(16,18]","M","1","0","1"
"9161","(16,18]","M","2","0","1"
"9162","(16,18]","F","2","0","1"
"9163","(18,21]","M","1","0","1"
"9164","(16,18]","M","1","0","1"
"9165","(21,80]","F","2","0","1"
"9166","(18,21]","M","1","1+","1"
"9167","(16,18]","M","1","0","1"
"9168","(21,80]","F","2","0","1"
"9169","(21,80]","F","1","1+","1"
"9170","(21,80]","F","2","0","1"
"9171","(16,18]","F","1","0","1"
"9172","(21,80]","F","1","0","1"
"9173","(16,18]","M","1","0","1"
"9174","(16,18]","F","1","0","1"
"9175","(21,80]","F","1","0","1"
"9176","(21,80]","F","1","0","1"
"9177","(21,80]","M","1","0","1"
"9178","(21,80]","M","3","0","1"
"9179","(21,80]","F","1","0","1"
"9180","(16,18]","F","2","0","1"
"9181","(16,18]","F","1","0","1"
"9182","(18,21]","F","1","0","1"
"9183","(16,18]","F","1","0","1"
"9184","(16,18]","M","1","0","1"
"9185","(16,18]","F","1","0","1"
"9186","(16,18]","M","1","0","1"
"9187","(16,18]","F","1","0","1"
"9188","(21,80]","F","1","0","1"
"9189","(16,18]","M","2","1+","1"
"9190","(18,21]","F","1","0","1"
"9191","(16,18]","F","3","0","1"
"9192","(16,18]","F","2","0","1"
"9193","(21,80]","F","1","0","1"
"9194","(21,80]","M","1","0","1"
"9195","(21,80]","F","1","0","1"
"9196","(16,18]","F","1","0","1"
"9197","(21,80]","F","1","0","1"
"9198","(21,80]","F","2","0","1"
"9199","(21,80]","M","1","0","1"
"9200","(16,18]","F","1","1+","1"
"9201","(18,21]","F","1","0","1"
"9202","(16,18]","M","2","0","1"
"9203","(18,21]","M","2","0","1"
"9204","(16,18]","M","1","1+","1"
"9205","(18,21]","F","1","0","1"
"9206","(16,18]","M","3","0","1"
"9207","(16,18]","F","3","0","1"
"9208","(16,18]","F","2","0","1"
"9209","(18,21]","F","2","1+","1"
"9210","(18,21]","F","1","0","1"
"9211","(18,21]","F","1","1+","1"
"9212","(18,21]","M","3","0","1"
"9213","(18,21]","F","3","0","1"
"9214","(18,21]","F","2","0","1"
"9215","(16,18]","M","1","0","1"
"9216","(16,18]","F","1","0","1"
"9217","(21,80]","M","1","0","1"
"9218","(21,80]","F","1","0","1"
"9219","(21,80]","F","2","0","1"
"9220","(18,21]","F","1","0","1"
"9221","(21,80]","M","1","1+","1"
"9222","(21,80]","F","2","0","1"
"9223","(21,80]","F","2","0","1"
"9224","(21,80]","F","3","0","1"
"9225","(16,18]","M","1","0","1"
"9226","(18,21]","M","1","0","1"
"9227","(18,21]","M","3","0","1"
"9228","(18,21]","M","1","0","1"
"9229","(21,80]","F","3","0","1"
"9230","(21,80]","F","2","0","1"
"9231","(16,18]","F","1","0","1"
"9232","(16,18]","F","1","0","1"
"9233","(18,21]","F","1","0","1"
"9234","(21,80]","F","3","0","1"
"9235","(16,18]","M","1","0","1"
"9236","(18,21]","M","3","0","1"
"9237","(21,80]","F","1","0","1"
"9238","(18,21]","F","1","0","1"
"9239","(16,18]","F","3","1+","1"
"9240","(18,21]","F","1","0","1"
"9241","(21,80]","F","2","0","1"
"9242","(21,80]","M","2","0","1"
"9243","(16,18]","F","1","0","1"
"9244","(16,18]","F","1","0","1"
"9245","(18,21]","F","1","0","1"
"9246","(21,80]","F","3","0","1"
"9247","(18,21]","M","3","0","1"
"9248","(16,18]","F","1","0","1"
"9249","(21,80]","F","2","0","1"
"9250","(18,21]","F","3","0","1"
"9251","(18,21]","F","1","0","1"
"9252","(16,18]","F","1","0","1"
"9253","(21,80]","F","1","0","1"
"9254","(21,80]","M","1","0","1"
"9255","(21,80]","F","2","0","1"
"9256","(21,80]","M","2","0","1"
"9257","(21,80]","M","1","0","1"
"9258","(18,21]","F","1","0","1"
"9259","(21,80]","M","1","0","1"
"9260","(16,18]","F","1","0","1"
"9261","(21,80]","F","1","0","1"
"9262","(18,21]","M","1","0","1"
"9263","(18,21]","M","1","0","1"
"9264","(16,18]","F","1","1+","1"
"9265","(21,80]","F","3","0","1"
"9266","(18,21]","M","1","0","1"
"9267","(18,21]","F","1","0","1"
"9268","(21,80]","M","2","0","1"
"9269","(18,21]","F","1","0","1"
"9270","(16,18]","M","1","0","1"
"9271","(16,18]","M","1","0","1"
"9272","(21,80]","M","1","0","1"
"9273","(16,18]","F","1","0","1"
"9274","(18,21]","F","1","0","1"
"9275","(16,18]","F","1","0","1"
"9276","(16,18]","F","1","0","1"
"9277","(16,18]","F","1","0","1"
"9278","(18,21]","F","3","0","1"
"9279","(18,21]","F","3","0","1"
"9280","(18,21]","F","1","0","1"
"9281","(21,80]","F","3","0","1"
"9282","(16,18]","F","1","0","1"
"9283","(16,18]","M","1","0","1"
"9284","(21,80]","F","3","0","1"
"9285","(21,80]","M","1","0","1"
"9286","(21,80]","M","1","0","1"
"9287","(16,18]","M","1","0","1"
"9288","(16,18]","F","1","0","1"
"9289","(21,80]","F","1","0","1"
"9290","(21,80]","M","3","0","1"
"9291","(18,21]","F","2","0","1"
"9292","(16,18]","F","3","0","1"
"9293","(16,18]","F","1","0","1"
"9294","(18,21]","M","2","0","1"
"9295","(21,80]","M","1","0","1"
"9296","(16,18]","M","2","0","1"
"9297","(18,21]","F","3","1+","1"
"9298","(16,18]","M","1","0","1"
"9299","(16,18]","M","2","0","1"
"9300","(18,21]","F","3","0","1"
"9301","(16,18]","F","2","1+","1"
"9302","(18,21]","F","1","0","1"
"9303","(21,80]","F","1","0","1"
"9304","(16,18]","M","2","0","1"
"9305","(16,18]","M","1","0","1"
"9306","(18,21]","M","3","0","1"
"9307","(16,18]","F","1","0","1"
"9308","(16,18]","F","1","0","1"
"9309","(18,21]","F","1","1+","1"
"9310","(21,80]","F","1","1+","1"
"9311","(18,21]","F","3","0","1"
"9312","(21,80]","M","1","0","1"
"9313","(16,18]","F","3","0","1"
"9314","(21,80]","F","1","0","1"
"9315","(21,80]","F","1","0","1"
"9316","(18,21]","M","1","0","1"
"9317","(18,21]","F","3","0","1"
"9318","(18,21]","F","2","1+","1"
"9319","(16,18]","M","1","0","1"
"9320","(16,18]","M","2","0","1"
"9321","(16,18]","M","2","1+","1"
"9322","(16,18]","M","1","0","1"
"9323","(21,80]","M","1","0",NA
"9324","(21,80]","M","3","0","1"
"9325","(16,18]","M","1","0","1"
"9326","(16,18]","F","2","0","1"
"9327","(21,80]","F","2","0","1"
"9328","(21,80]","F","1","0","1"
"9329","(18,21]","F","1","0","1"
"9330","(21,80]","F","3","0","1"
"9331","(21,80]","F","1","0","1"
"9332","(16,18]","M","1","0","1"
"9333","(21,80]","M","3","0","1"
"9334","(16,18]","F","1","0","1"
"9335","(18,21]","F","3","0","1"
"9336","(16,18]","F","1","0","1"
"9337","(16,18]","F","3","0","1"
"9338","(18,21]","F","3","0","1"
"9339","(21,80]","F","1","0","1"
"9340","(16,18]","M","1","0","1"
"9341","(18,21]","F","1","1+","1"
"9342","(21,80]","F","1","0","1"
"9343","(21,80]","M","2","0","1"
"9344","(18,21]","F","1","0","1"
"9345","(18,21]","M","1","0","1"
"9346","(21,80]","F","1","0","1"
"9347","(16,18]","M","1","0","1"
"9348","(16,18]","F","2","0","1"
"9349","(16,18]","M","1","1+","1"
"9350","(21,80]","F","1","0","1"
"9351","(21,80]","M","2","0","1"
"9352","(16,18]","M","1","0","1"
"9353","(16,18]","F","2","0","1"
"9354","(21,80]","F","2","0","1"
"9355","(16,18]","M","1","0","1"
"9356","(21,80]","M","1","0","1"
"9357","(16,18]","M","3","0","1"
"9358","(16,18]","F","1","0","1"
"9359","(16,18]","F","1","0","1"
"9360","(16,18]","F","1","0","1"
"9361","(21,80]","F","2","0","1"
"9362","(21,80]","M","1","0","1"
"9363","(21,80]","F","1","0","1"
"9364","(18,21]","M","1","1+","1"
"9365","(18,21]","M","2","0","1"
"9366","(21,80]","F","1","0","1"
"9367","(21,80]","F","1","0","1"
"9368","(21,80]","F","1","0","1"
"9369","(21,80]","F","2","0","1"
"9370","(21,80]","M","1","0","1"
"9371","(16,18]","F","1","0","1"
"9372","(21,80]","F","1","0","1"
"9373","(16,18]","F","3","0","1"
"9374","(18,21]","M","1","0","1"
"9375","(16,18]","F","2","0","1"
"9376","(21,80]","F","2","0","1"
"9377","(16,18]","M","1","0","1"
"9378","(16,18]","F","1","0","1"
"9379","(18,21]","M","3","0","1"
"9380","(21,80]","F","1","0","1"
"9381","(16,18]","M","1","0","1"
"9382","(21,80]","F","3","0","1"
"9383","(18,21]","F","1","0","1"
"9384","(18,21]","F","1","0","1"
"9385","(21,80]","F","1","0","1"
"9386","(18,21]","F","1","0","1"
"9387","(18,21]","M","1","0",NA
"9388","(18,21]","F","1","1+","1"
"9389","(18,21]","F","2","0","1"
"9390","(16,18]","F","2","0","1"
"9391","(16,18]","F","1","0","1"
"9392","(18,21]","F","2","0","1"
"9393","(21,80]","M","1","0","1"
"9394","(16,18]","F","1","0","1"
"9395","(16,18]","M","1","0","1"
"9396","(21,80]","F","2","0","1"
"9397","(21,80]","F","1","0","1"
"9398","(18,21]","F","2","0","1"
"9399","(18,21]","F","2","0","1"
"9400","(21,80]","F","2","0","1"
"9401","(18,21]","F","1","0","1"
"9402","(18,21]","F","1","1+","1"
"9403","(16,18]","M","1","0","1"
